# kx	ky
 0.316666666667	 0.618627450980
 0.318627450980	 0.618627450980
 0.320588235294	 0.618627450980
 0.322549019608	 0.618627450980
 0.324509803922	 0.618627450980
 0.326470588235	 0.618627450980
 0.328431372549	 0.618627450980
 0.330392156863	 0.618627450980
 0.332352941176	 0.618627450980
 0.334313725490	 0.618627450980
 0.336274509804	 0.618627450980
 0.338235294118	 0.618627450980
 0.340196078431	 0.618627450980
 0.342156862745	 0.618627450980
 0.344117647059	 0.618627450980
 0.346078431373	 0.618627450980
 0.348039215686	 0.618627450980
 0.350000000000	 0.618627450980
 0.351960784314	 0.618627450980
 0.353921568627	 0.618627450980
 0.355882352941	 0.618627450980
 0.357843137255	 0.618627450980
 0.359803921569	 0.618627450980
 0.361764705882	 0.618627450980
 0.363725490196	 0.618627450980
 0.365686274510	 0.618627450980
 0.367647058824	 0.618627450980
 0.369607843137	 0.618627450980
 0.371568627451	 0.618627450980
 0.373529411765	 0.618627450980
 0.375490196078	 0.618627450980
 0.377450980392	 0.618627450980
 0.379411764706	 0.618627450980
 0.381372549020	 0.618627450980
 0.383333333333	 0.618627450980
 0.283333333333	 0.620588235294
 0.285294117647	 0.620588235294
 0.287254901961	 0.620588235294
 0.289215686275	 0.620588235294
 0.291176470588	 0.620588235294
 0.293137254902	 0.620588235294
 0.295098039216	 0.620588235294
 0.297058823529	 0.620588235294
 0.299019607843	 0.620588235294
 0.300980392157	 0.620588235294
 0.302941176471	 0.620588235294
 0.304901960784	 0.620588235294
 0.306862745098	 0.620588235294
 0.308823529412	 0.620588235294
 0.310784313725	 0.620588235294
 0.312745098039	 0.620588235294
 0.314705882353	 0.620588235294
 0.316666666667	 0.620588235294
 0.318627450980	 0.620588235294
 0.320588235294	 0.620588235294
 0.322549019608	 0.620588235294
 0.324509803922	 0.620588235294
 0.326470588235	 0.620588235294
 0.328431372549	 0.620588235294
 0.330392156863	 0.620588235294
 0.332352941176	 0.620588235294
 0.334313725490	 0.620588235294
 0.336274509804	 0.620588235294
 0.338235294118	 0.620588235294
 0.340196078431	 0.620588235294
 0.342156862745	 0.620588235294
 0.344117647059	 0.620588235294
 0.346078431373	 0.620588235294
 0.348039215686	 0.620588235294
 0.350000000000	 0.620588235294
 0.351960784314	 0.620588235294
 0.353921568627	 0.620588235294
 0.355882352941	 0.620588235294
 0.357843137255	 0.620588235294
 0.359803921569	 0.620588235294
 0.361764705882	 0.620588235294
 0.363725490196	 0.620588235294
 0.365686274510	 0.620588235294
 0.367647058824	 0.620588235294
 0.369607843137	 0.620588235294
 0.371568627451	 0.620588235294
 0.373529411765	 0.620588235294
 0.375490196078	 0.620588235294
 0.377450980392	 0.620588235294
 0.379411764706	 0.620588235294
 0.381372549020	 0.620588235294
 0.383333333333	 0.620588235294
 0.283333333333	 0.622549019608
 0.285294117647	 0.622549019608
 0.287254901961	 0.622549019608
 0.289215686275	 0.622549019608
 0.291176470588	 0.622549019608
 0.293137254902	 0.622549019608
 0.295098039216	 0.622549019608
 0.297058823529	 0.622549019608
 0.299019607843	 0.622549019608
 0.300980392157	 0.622549019608
 0.302941176471	 0.622549019608
 0.304901960784	 0.622549019608
 0.306862745098	 0.622549019608
 0.308823529412	 0.622549019608
 0.310784313725	 0.622549019608
 0.312745098039	 0.622549019608
 0.314705882353	 0.622549019608
 0.316666666667	 0.622549019608
 0.318627450980	 0.622549019608
 0.320588235294	 0.622549019608
 0.322549019608	 0.622549019608
 0.324509803922	 0.622549019608
 0.326470588235	 0.622549019608
 0.328431372549	 0.622549019608
 0.330392156863	 0.622549019608
 0.332352941176	 0.622549019608
 0.334313725490	 0.622549019608
 0.336274509804	 0.622549019608
 0.338235294118	 0.622549019608
 0.340196078431	 0.622549019608
 0.342156862745	 0.622549019608
 0.344117647059	 0.622549019608
 0.346078431373	 0.622549019608
 0.348039215686	 0.622549019608
 0.350000000000	 0.622549019608
 0.351960784314	 0.622549019608
 0.353921568627	 0.622549019608
 0.355882352941	 0.622549019608
 0.357843137255	 0.622549019608
 0.359803921569	 0.622549019608
 0.361764705882	 0.622549019608
 0.363725490196	 0.622549019608
 0.365686274510	 0.622549019608
 0.367647058824	 0.622549019608
 0.369607843137	 0.622549019608
 0.371568627451	 0.622549019608
 0.373529411765	 0.622549019608
 0.375490196078	 0.622549019608
 0.377450980392	 0.622549019608
 0.379411764706	 0.622549019608
 0.381372549020	 0.622549019608
 0.383333333333	 0.622549019608
 0.283333333333	 0.624509803922
 0.285294117647	 0.624509803922
 0.287254901961	 0.624509803922
 0.289215686275	 0.624509803922
 0.291176470588	 0.624509803922
 0.293137254902	 0.624509803922
 0.295098039216	 0.624509803922
 0.297058823529	 0.624509803922
 0.299019607843	 0.624509803922
 0.300980392157	 0.624509803922
 0.302941176471	 0.624509803922
 0.304901960784	 0.624509803922
 0.306862745098	 0.624509803922
 0.308823529412	 0.624509803922
 0.310784313725	 0.624509803922
 0.312745098039	 0.624509803922
 0.314705882353	 0.624509803922
 0.316666666667	 0.624509803922
 0.318627450980	 0.624509803922
 0.320588235294	 0.624509803922
 0.322549019608	 0.624509803922
