  300.00  3.77555 -6.94032e-06 -6.98035e-06 -6.98035e-06 -3.68349e-10 -3.68348e-10  1.49188e-11
  300.00  3.80160 -1.53225e-07 -3.62500e-07 -3.62492e-07 -9.96219e-11 -9.96208e-11 -8.58322e-11
  300.00  3.82766  5.40092e-06  5.33863e-06  5.33864e-06 -1.20513e-10 -1.20512e-10  1.05022e-10
  300.00  3.85371  3.67793e-06  3.92438e-06  3.92438e-06  2.99847e-11  2.99885e-11 -5.32201e-10
  300.00  3.87976 -3.82456e-06 -3.57792e-06 -3.57793e-06 -9.22473e-11 -9.22525e-11  1.16735e-09
  300.00  3.90581 -5.94695e-08  1.37664e-07  1.37657e-07  2.75043e-10  2.75052e-10 -1.91771e-09
  300.00  3.93186  9.02813e-06  9.28246e-06  9.28246e-06 -2.72059e-10 -2.72072e-10  4.30059e-09
  300.00  3.95792  2.05380e-06  2.05801e-06  2.05801e-06  1.32121e-10  1.32134e-10 -2.61913e-09
  300.00  3.98397 -1.44728e-05 -1.48934e-05 -1.48934e-05  4.86542e-10  4.86550e-10 -2.19404e-09
  300.00  4.01002 -1.13738e-05 -1.17010e-05 -1.17010e-05 -3.83953e-10 -3.83966e-10  3.34363e-09
  300.00  4.03607  5.96130e-06  5.68095e-06  5.68095e-06 -5.21204e-12 -5.21232e-12  1.90575e-09
  300.00  4.06212  1.74777e-05  1.73499e-05  1.73499e-05  1.93915e-10  1.93911e-10 -7.09987e-09
  300.00  4.08818  5.54861e-06  5.84997e-06  5.84997e-06  3.91930e-10  3.91941e-10  5.04619e-09
  300.00  4.11423 -1.16231e-05 -1.10283e-05 -1.10283e-05  9.18407e-12  9.18987e-12  6.50568e-09
  300.00  4.14028 -4.07406e-06 -3.78362e-06 -3.78362e-06 -4.13108e-10 -4.13112e-10 -1.11631e-08
  300.00  4.16633  1.33518e-05  1.32709e-05  1.32709e-05 -1.88587e-11 -1.88590e-11  6.57969e-09
  300.00  4.19238  9.65836e-06  9.58861e-06  9.58861e-06  4.46218e-10  4.46222e-10  1.24698e-08
  300.00  4.21844 -9.09923e-06 -9.16403e-06 -9.16402e-06  3.45939e-10  3.45923e-10 -2.00511e-08
  300.00  4.24449 -1.57699e-05 -1.60012e-05 -1.60012e-05 -2.51082e-10 -2.51082e-10  4.38746e-09
  300.00  4.27054 -2.14443e-06 -2.39675e-06 -2.39674e-06 -6.84283e-10 -6.84275e-10  8.02423e-09
  300.00  4.29659  2.47657e-05  2.46803e-05  2.46803e-05  3.21749e-10  3.21743e-10 -7.97994e-09
  300.00  4.32265  2.92223e-05  2.93197e-05  2.93197e-05 -4.68400e-10 -4.68391e-10 -9.03211e-09
  300.00  4.34870 -1.00131e-05 -1.01373e-05 -1.01373e-05  1.63637e-09  1.63639e-09  3.14481e-08
  300.00  4.37475 -3.62249e-05 -3.62422e-05 -3.62422e-05 -3.22327e-11 -3.22569e-11 -3.24132e-09
  300.00  4.40080 -2.16216e-05 -2.12980e-05 -2.12980e-05 -5.18911e-10 -5.18911e-10 -1.83516e-08
  300.00  4.42685  1.28122e-05  1.31136e-05  1.31136e-05 -1.95018e-10 -1.95012e-10  1.81236e-08
  300.00  4.45291  4.66639e-05  4.68976e-05  4.68976e-05  1.37354e-10  1.37350e-10  2.70778e-09
  300.00  4.47896  4.62121e-05  4.64123e-05  4.64123e-05 -2.26033e-10 -2.26029e-10 -3.46279e-08
  300.00  4.50501 -8.37575e-06 -8.41357e-06 -8.41356e-06  6.32551e-10  6.32577e-10 -2.87039e-09
  300.00  4.53106 -4.42910e-05 -4.45895e-05 -4.45895e-05  8.52924e-11  8.52750e-11  5.36405e-08
  300.00  4.55711 -3.62549e-05 -3.63218e-05 -3.63218e-05 -3.70975e-10 -3.70981e-10 -2.25826e-08
  300.00  4.58317 -3.07236e-06 -3.03953e-06 -3.03953e-06  1.14007e-10  1.14017e-10 -1.50093e-08
  300.00  4.60922  3.83437e-05  3.82856e-05  3.82856e-05  1.09545e-10  1.09542e-10  4.32933e-08
  300.00  4.63527  5.10335e-05  5.07320e-05  5.07320e-05 -2.70742e-10 -2.70748e-10 -3.73732e-08
  300.00  4.66132  1.00763e-05  9.72747e-06  9.72746e-06 -1.61932e-10 -1.61933e-10 -4.31219e-08
  300.00  4.68737 -3.40060e-05 -3.39865e-05 -3.39865e-05  7.42086e-10  7.42088e-10  2.51903e-08
  300.00  4.71343 -4.50059e-05 -4.48975e-05 -4.48975e-05  1.66820e-10  1.66829e-10  4.04821e-08
  300.00  4.73948 -2.82788e-05 -2.81114e-05 -2.81114e-05 -3.86219e-10 -3.86224e-10 -2.36304e-08
  300.00  4.76553  1.30294e-05  1.33758e-05  1.33758e-05  1.34981e-11  1.34955e-11 -1.59583e-08
  300.00  4.79158  6.66700e-05  6.74434e-05  6.74434e-05 -2.02302e-12 -2.02194e-12  5.10400e-08
  300.00  4.81764  9.58391e-05  9.68690e-05  9.68691e-05  1.60758e-11  1.60757e-11 -6.41864e-08
  300.00  4.84369  3.42520e-05  3.38763e-05  3.38763e-05  4.08161e-10  4.08164e-10 -8.61731e-08
  300.00  4.86974 -6.36868e-05 -6.48074e-05 -6.48075e-05 -2.35810e-10 -2.35812e-10  3.95500e-08
  300.00  4.89579 -8.20651e-05 -8.25474e-05 -8.25474e-05 -7.41430e-11 -7.41431e-11  5.05506e-08
  300.00  4.92184 -4.79030e-05 -4.80510e-05 -4.80510e-05  2.48669e-11  2.48657e-11 -7.98920e-09
  300.00  4.94790  1.06239e-06  1.08809e-06  1.08809e-06 -1.59518e-11 -1.59494e-11 -2.85416e-08
  300.00  4.97395  3.72877e-05  3.75366e-05  3.75366e-05  1.87577e-10  1.87572e-10  3.43818e-08
  300.00  5.00000  3.46481e-05  3.52505e-05  3.52505e-05 -2.59478e-10 -2.59476e-10 -8.50157e-09
